ID,RegioS,Perioden,Bevolkingsdichtheid_57
2589,GM0363,2011JJ00,4704
2590,GM0363,2012JJ00,4767
2591,GM0363,2013JJ00,4819
2592,GM0363,2014JJ00,4888
2593,GM0363,2015JJ00,4954
2594,GM0363,2016JJ00,5042
2595,GM0363,2017JJ00,5111
2596,GM0363,2018JJ00,5160
2597,GM0363,2019JJ00,5214
2598,GM0363,2020JJ00,5273
2599,GM0363,2021JJ00,5277
2600,GM0363,2022JJ00,5336
2601,GM0363,2023JJ00,4880
2602,GM0363,2024JJ00,4950
2603,GM0363,2025JJ00,4968
2604,GM0364,1995JJ00,294
2605,GM0364,1996JJ00,297
2606,GM0364,1997JJ00,295
2607,GM0364,1998JJ00,299
2608,GM0364,1999JJ00,302
2609,GM0364,2000JJ00,301
2610,GM0364,2001JJ00,301
2611,GM0364,2002JJ00,303
2612,GM0364,2003JJ00,301
2613,GM0364,2004JJ00,303
2614,GM0364,2005JJ00,303
2615,GM0364,2006JJ00,305
2616,GM0364,2007JJ00,311
2617,GM0364,2008JJ00,311
2618,GM0364,2009JJ00,307
2619,GM0364,2010JJ00,308
2620,GM0364,2011JJ00,
2621,GM0364,2012JJ00,
2622,GM0364,2013JJ00,
2623,GM0364,2014JJ00,
2624,GM0364,2015JJ00,
2625,GM0364,2016JJ00,
2626,GM0364,2017JJ00,
2627,GM0364,2018JJ00,
2628,GM0364,2019JJ00,
2629,GM0364,2020JJ00,
2630,GM0364,2021JJ00,
2631,GM0364,2022JJ00,
2632,GM0364,2023JJ00,
2633,GM0364,2024JJ00,
2634,GM0364,2025JJ00,
2635,GM0199,1995JJ00,170
2636,GM0199,1996JJ00,172
2637,GM0199,1997JJ00,172
2638,GM0199,1998JJ00,173
2639,GM0199,1999JJ00,176
2640,GM0199,2000JJ00,180
2641,GM0199,2001JJ00,181
2642,GM0199,2002JJ00,182
2643,GM0199,2003JJ00,191
2644,GM0199,2004JJ00,197
2645,GM0199,2005JJ00,
2646,GM0199,2006JJ00,
2647,GM0199,2007JJ00,
2648,GM0199,2008JJ00,
2649,GM0199,2009JJ00,
2650,GM0199,2010JJ00,
2651,GM0199,2011JJ00,
2652,GM0199,2012JJ00,
2653,GM0199,2013JJ00,
2654,GM0199,2014JJ00,
2655,GM0199,2015JJ00,
2656,GM0199,2016JJ00,
2657,GM0199,2017JJ00,
2658,GM0199,2018JJ00,
2659,GM0199,2019JJ00,
2660,GM0199,2020JJ00,
2661,GM0199,2021JJ00,
2662,GM0199,2022JJ00,
2663,GM0199,2023JJ00,
2664,GM0199,2024JJ00,
2665,GM0199,2025JJ00,
2666,GM0105,1995JJ00,87
2667,GM0105,1996JJ00,87
2668,GM0105,1997JJ00,88
2669,GM0105,1998JJ00,
2670,GM0105,1999JJ00,
2671,GM0105,2000JJ00,
2672,GM0105,2001JJ00,
2673,GM0105,2002JJ00,
2674,GM0105,2003JJ00,
2675,GM0105,2004JJ00,
2676,GM0105,2005JJ00,
2677,GM0105,2006JJ00,
2678,GM0105,2007JJ00,
2679,GM0105,2008JJ00,
2680,GM0105,2009JJ00,
2681,GM0105,2010JJ00,
2682,GM0105,2011JJ00,
2683,GM0105,2012JJ00,
2684,GM0105,2013JJ00,
2685,GM0105,2014JJ00,
2686,GM0105,2015JJ00,
2687,GM0105,2016JJ00,
2688,GM0105,2017JJ00,
2689,GM0105,2018JJ00,
2690,GM0105,2019JJ00,
2691,GM0105,2020JJ00,
2692,GM0105,2021JJ00,
2693,GM0105,2022JJ00,
2694,GM0105,2023JJ00,
2695,GM0105,2024JJ00,
2696,GM0105,2025JJ00,
2697,GM0366,1995JJ00,176
2698,GM0366,1996JJ00,180
2699,GM0366,1997JJ00,182
2700,GM0366,1998JJ00,181
2701,GM0366,1999JJ00,184
2702,GM0366,2000JJ00,186
2703,GM0366,2001JJ00,187
2704,GM0366,2002JJ00,188
2705,GM0366,2003JJ00,187
2706,GM0366,2004JJ00,187
2707,GM0366,2005JJ00,188
2708,GM0366,2006JJ00,188
2709,GM0366,2007JJ00,188
2710,GM0366,2008JJ00,189
2711,GM0366,2009JJ00,190
2712,GM0366,2010JJ00,191
2713,GM0366,2011JJ00,191
2714,GM0366,2012JJ00,
2715,GM0366,2013JJ00,
2716,GM0366,2014JJ00,
2717,GM0366,2015JJ00,
2718,GM0366,2016JJ00,
2719,GM0366,2017JJ00,
2720,GM0366,2018JJ00,
2721,GM0366,2019JJ00,
2722,GM0366,2020JJ00,
2723,GM0366,2021JJ00,
2724,GM0366,2022JJ00,
2725,GM0366,2023JJ00,
2726,GM0366,2024JJ00,
2727,GM0366,2025JJ00,
2728,GM0200,1995JJ00,440
2729,GM0200,1996JJ00,443
2730,GM0200,1997JJ00,446
2731,GM0200,1998JJ00,448
2732,GM0200,1999JJ00,449
2733,GM0200,2000JJ00,450
2734,GM0200,2001JJ00,452
2735,GM0200,2002JJ00,455
2736,GM0200,2003JJ00,458
2737,GM0200,2004JJ00,459
2738,GM0200,2005JJ00,459
2739,GM0200,2006JJ00,459
2740,GM0200,2007JJ00,458
2741,GM0200,2008JJ00,456
2742,GM0200,2009JJ00,457
2743,GM0200,2010JJ00,458
2744,GM0200,2011JJ00,460
2745,GM0200,2012JJ00,462
2746,GM0200,2013JJ00,463
2747,GM0200,2014JJ00,464
2748,GM0200,2015JJ00,465
2749,GM0200,2016JJ00,468
2750,GM0200,2017JJ00,471
2751,GM0200,2018JJ00,474
2752,GM0200,2019JJ00,478
2753,GM0200,2020JJ00,482
2754,GM0200,2021JJ00,485
2755,GM0200,2022JJ00,487
2756,GM0200,2023JJ00,492
2757,GM0200,2024JJ00,495
2758,GM0200,2025JJ00,496
2759,GM0003,1995JJ00,519
2760,GM0003,1996JJ00,519
2761,GM0003,1997JJ00,516
2762,GM0003,1998JJ00,514
2763,GM0003,1999JJ00,513
2764,GM0003,2000JJ00,516
2765,GM0003,2001JJ00,521
2766,GM0003,2002JJ00,522
2767,GM0003,2003JJ00,523
2768,GM0003,2004JJ00,521
2769,GM0003,2005JJ00,522
2770,GM0003,2006JJ00,516
2771,GM0003,2007JJ00,511
2772,GM0003,2008JJ00,509
2773,GM0003,2009JJ00,509
2774,GM0003,2010JJ00,505
2775,GM0003,2011JJ00,509
2776,GM0003,2012JJ00,507
2777,GM0003,2013JJ00,507
2778,GM0003,2014JJ00,507
2779,GM0003,2015JJ00,505
2780,GM0003,2016JJ00,505
2781,GM0003,2017JJ00,503
2782,GM0003,2018JJ00,496
2783,GM0003,2019JJ00,493
2784,GM0003,2020JJ00,490
2785,GM0003,2021JJ00,
2786,GM0003,2022JJ00,
2787,GM0003,2023JJ00,
2788,GM0003,2024JJ00,
2789,GM0003,2025JJ00,
2790,GM0885,1995JJ00,219
2791,GM0885,1996JJ00,220
2792,GM0885,1997JJ00,219
2793,GM0885,1998JJ00,220
2794,GM0885,1999JJ00,220
2795,GM0885,2000JJ00,222
2796,GM0885,2001JJ00,222
2797,GM0885,2002JJ00,221
2798,GM0885,2003JJ00,226
2799,GM0885,2004JJ00,224
2800,GM0885,2005JJ00,224
2801,GM0885,2006JJ00,224
2802,GM0885,2007JJ00,222
2803,GM0885,2008JJ00,221
2804,GM0885,2009JJ00,220
2805,GM0885,2010JJ00,
2806,GM0885,2011JJ00,
2807,GM0885,2012JJ00,
2808,GM0885,2013JJ00,
2809,GM0885,2014JJ00,
2810,GM0885,2015JJ00,
2811,GM0885,2016JJ00,
2812,GM0885,2017JJ00,
2813,GM0885,2018JJ00,
2814,GM0885,2019JJ00,
2815,GM0885,2020JJ00,
2816,GM0885,2021JJ00,
2817,GM0885,2022JJ00,
2818,GM0885,2023JJ00,
2819,GM0885,2024JJ00,
2820,GM0885,2025JJ00,
2821,GM0649,1995JJ00,331
2822,GM0649,1996JJ00,335
2823,GM0649,1997JJ00,
2824,GM0649,1998JJ00,
2825,GM0649,1999JJ00,
2826,GM0649,2000JJ00,
2827,GM0649,2001JJ00,
2828,GM0649,2002JJ00,
2829,GM0649,2003JJ00,
2830,GM0649,2004JJ00,
2831,GM0649,2005JJ00,
2832,GM0649,2006JJ00,
2833,GM0649,2007JJ00,
2834,GM0649,2008JJ00,
2835,GM0649,2009JJ00,
2836,GM0649,2010JJ00,
2837,GM0649,2011JJ00,
2838,GM0649,2012JJ00,
2839,GM0649,2013JJ00,
2840,GM0649,2014JJ00,
2841,GM0649,2015JJ00,
2842,GM0649,2016JJ00,
2843,GM0649,2017JJ00,
2844,GM0649,2018JJ00,
2845,GM0649,2019JJ00,
2846,GM0649,2020JJ00,
2847,GM0649,2021JJ00,
2848,GM0649,2022JJ00,
2849,GM0649,2023JJ00,
2850,GM0649,2024JJ00,
2851,GM0649,2025JJ00,
2852,GM0202,1995JJ00,1365
2853,GM0202,1996JJ00,1370
2854,GM0202,1997JJ00,1369
2855,GM0202,1998JJ00,1382
2856,GM0202,1999JJ00,1392
2857,GM0202,2000JJ00,1402
2858,GM0202,2001JJ00,1414
2859,GM0202,2002JJ00,1428
2860,GM0202,2003JJ00,1441
2861,GM0202,2004JJ00,1441
2862,GM0202,2005JJ00,1438
2863,GM0202,2006JJ00,1449
2864,GM0202,2007JJ00,1453
2865,GM0202,2008JJ00,1463
2866,GM0202,2009JJ00,1486
2867,GM0202,2010JJ00,1501
2868,GM0202,2011JJ00,1511
2869,GM0202,2012JJ00,1523
2870,GM0202,2013JJ00,1529
2871,GM0202,2014JJ00,1540
2872,GM0202,2015JJ00,1555
2873,GM0202,2016JJ00,1571
2874,GM0202,2017JJ00,1590
2875,GM0202,2018JJ00,1607
2876,GM0202,2019JJ00,1628
2877,GM0202,2020JJ00,1649
2878,GM0202,2021JJ00,1660
2879,GM0202,2022JJ00,1677
2880,GM0202,2023JJ00,1696
2881,GM0202,2024JJ00,1715
2882,GM0202,2025JJ00,1733
2883,GM0106,1995JJ00,970
2884,GM0106,1996JJ00,982
2885,GM0106,1997JJ00,1004
2886,GM0106,1998JJ00,684
2887,GM0106,1999JJ00,696
2888,GM0106,2000JJ00,710
2889,GM0106,2001JJ00,716
2890,GM0106,2002JJ00,731
2891,GM0106,2003JJ00,750
2892,GM0106,2004JJ00,754
2893,GM0106,2005JJ00,764
2894,GM0106,2006JJ00,772
2895,GM0106,2007JJ00,785
2896,GM0106,2008JJ00,798
2897,GM0106,2009JJ00,810
2898,GM0106,2010JJ00,816
2899,GM0106,2011JJ00,820
2900,GM0106,2012JJ00,820
2901,GM0106,2013JJ00,821
2902,GM0106,2014JJ00,821
2903,GM0106,2015JJ00,820
2904,GM0106,2016JJ00,819
2905,GM0106,2017JJ00,825
2906,GM0106,2018JJ00,827
2907,GM0106,2019JJ00,830
2908,GM0106,2020JJ00,838
2909,GM0106,2021JJ00,841
2910,GM0106,2022JJ00,842
2911,GM0106,2023JJ00,848
2912,GM0106,2024JJ00,851
2913,GM0106,2025JJ00,860
2914,GM0743,1995JJ00,231
2915,GM0743,1996JJ00,232
2916,GM0743,1997JJ00,228
2917,GM0743,1998JJ00,227
2918,GM0743,1999JJ00,227
2919,GM0743,2000JJ00,225
2920,GM0743,2001JJ00,226
2921,GM0743,2002JJ00,228
2922,GM0743,2003JJ00,229
2923,GM0743,2004JJ00,229
2924,GM0743,2005JJ00,231
2925,GM0743,2006JJ00,232
2926,GM0743,2007JJ00,233
2927,GM0743,2008JJ00,233
2928,GM0743,2009JJ00,233
2929,GM0743,2010JJ00,233
2930,GM0743,2011JJ00,232
2931,GM0743,2012JJ00,234
2932,GM0743,2013JJ00,234
2933,GM0743,2014JJ00,234
2934,GM0743,2015JJ00,236
2935,GM0743,2016JJ00,236
2936,GM0743,2017JJ00,238
2937,GM0743,2018JJ00,238
2938,GM0743,2019JJ00,238
2939,GM0743,2020JJ00,238
2940,GM0743,2021JJ00,240
2941,GM0743,2022JJ00,243
2942,GM0743,2023JJ00,246
2943,GM0743,2024JJ00,246
2944,GM0743,2025JJ00,248
2945,GM0143,1995JJ00,199
2946,GM0143,1996JJ00,200
2947,GM0143,1997JJ00,202
2948,GM0143,1998JJ00,203
2949,GM0143,1999JJ00,206
2950,GM0143,2000JJ00,208
2951,GM0143,2001JJ00,
2952,GM0143,2002JJ00,
2953,GM0143,2003JJ00,
2954,GM0143,2004JJ00,
2955,GM0143,2005JJ00,
2956,GM0143,2006JJ00,
2957,GM0143,2007JJ00,
2958,GM0143,2008JJ00,
2959,GM0143,2009JJ00,
2960,GM0143,2010JJ00,
2961,GM0143,2011JJ00,
2962,GM0143,2012JJ00,
2963,GM0143,2013JJ00,
2964,GM0143,2014JJ00,
2965,GM0143,2015JJ00,
2966,GM0143,2016JJ00,
2967,GM0143,2017JJ00,
2968,GM0143,2018JJ00,
2969,GM0143,2019JJ00,
2970,GM0143,2020JJ00,
2971,GM0143,2021JJ00,
2972,GM0143,2022JJ00,
2973,GM0143,2023JJ00,
2974,GM0143,2024JJ00,
2975,GM0143,2025JJ00,
2976,GM0650,1995JJ00,169
2977,GM0650,1996JJ00,170
2978,GM0650,1997JJ00,171
2979,GM0650,1998JJ00,170
2980,GM0650,1999JJ00,168
2981,GM0650,2000JJ00,170
2982,GM0650,2001JJ00,172
2983,GM0650,2002JJ00,173
2984,GM0650,2003JJ00,
2985,GM0650,2004JJ00,
2986,GM0650,2005JJ00,
2987,GM0650,2006JJ00,
2988,GM0650,2007JJ00,
2989,GM0650,2008JJ00,
2990,GM0650,2009JJ00,
2991,GM0650,2010JJ00,
2992,GM0650,2011JJ00,
2993,GM0650,2012JJ00,
2994,GM0650,2013JJ00,
2995,GM0650,2014JJ00,
2996,GM0650,2015JJ00,
2997,GM0650,2016JJ00,
2998,GM0650,2017JJ00,
2999,GM0650,2018JJ00,
3000,GM0650,2019JJ00,
3001,GM0650,2020JJ00,
3002,GM0650,2021JJ00,
3003,GM0650,2022JJ00,
3004,GM0650,2023JJ00,
3005,GM0650,2024JJ00,
3006,GM0650,2025JJ00,
3007,GM0744,1995JJ00,79
3008,GM0744,1996JJ00,79
3009,GM0744,1997JJ00,79
3010,GM0744,1998JJ00,80
3011,GM0744,1999JJ00,80
3012,GM0744,2000JJ00,81
3013,GM0744,2001JJ00,83
3014,GM0744,2002JJ00,85
3015,GM0744,2003JJ00,85
3016,GM0744,2004JJ00,86
3017,GM0744,2005JJ00,86
3018,GM0744,2006JJ00,87
3019,GM0744,2007JJ00,88
3020,GM0744,2008JJ00,87
3021,GM0744,2009JJ00,88
3022,GM0744,2010JJ00,88
3023,GM0744,2011JJ00,88
3024,GM0744,2012JJ00,88
3025,GM0744,2013JJ00,88
3026,GM0744,2014JJ00,87
3027,GM0744,2015JJ00,87
3028,GM0744,2016JJ00,87
3029,GM0744,2017JJ00,87
3030,GM0744,2018JJ00,89
3031,GM0744,2019JJ00,90
3032,GM0744,2020JJ00,90
3033,GM0744,2021JJ00,91
3034,GM0744,2022JJ00,91
3035,GM0744,2023JJ00,93
3036,GM0744,2024JJ00,93
3037,GM0744,2025JJ00,95
3038,GM0308,1995JJ00,752
3039,GM0308,1996JJ00,752
3040,GM0308,1997JJ00,747
3041,GM0308,1998JJ00,743
3042,GM0308,1999JJ00,748
3043,GM0308,2000JJ00,751
3044,GM0308,2001JJ00,751
3045,GM0308,2002JJ00,750
3046,GM0308,2003JJ00,750
3047,GM0308,2004JJ00,753
3048,GM0308,2005JJ00,750
3049,GM0308,2006JJ00,753
3050,GM0308,2007JJ00,749
3051,GM0308,2008JJ00,750
3052,GM0308,2009JJ00,747
3053,GM0308,2010JJ00,747
3054,GM0308,2011JJ00,749
3055,GM0308,2012JJ00,749
3056,GM0308,2013JJ00,747
3057,GM0308,2014JJ00,748
3058,GM0308,2015JJ00,751
3059,GM0308,2016JJ00,754
3060,GM0308,2017JJ00,754
3061,GM0308,2018JJ00,757
3062,GM0308,2019JJ00,761
3063,GM0308,2020JJ00,764
3064,GM0308,2021JJ00,762
3065,GM0308,2022JJ00,764
3066,GM0308,2023JJ00,769
3067,GM0308,2024JJ00,770
3068,GM0308,2025JJ00,774
3069,GM0745,1995JJ00,122
3070,GM0745,1996JJ00,123
3071,GM0745,1997JJ00,
3072,GM0745,1998JJ00,
3073,GM0745,1999JJ00,
3074,GM0745,2000JJ00,
3075,GM0745,2001JJ00,
3076,GM0745,2002JJ00,
3077,GM0745,2003JJ00,
3078,GM0745,2004JJ00,
3079,GM0745,2005JJ00,
3080,GM0745,2006JJ00,
3081,GM0745,2007JJ00,
3082,GM0745,2008JJ00,
3083,GM0745,2009JJ00,
3084,GM0745,2010JJ00,
3085,GM0745,2011JJ00,
3086,GM0745,2012JJ00,
3087,GM0745,2013JJ00,
3088,GM0745,2014JJ00,
3089,GM0745,2015JJ00,
3090,GM0745,2016JJ00,
3091,GM0745,2017JJ00,
3092,GM0745,2018JJ00,
3093,GM0745,2019JJ00,
3094,GM0745,2020JJ00,
3095,GM0745,2021JJ00,
3096,GM0745,2022JJ00,
3097,GM0745,2023JJ00,
3098,GM0745,2024JJ00,
3099,GM0745,2025JJ00,
3100,GM0489,1995JJ00,1067
3101,GM0489,1996JJ00,1116
3102,GM0489,1997JJ00,1160
3103,GM0489,1998JJ00,1204
3104,GM0489,1999JJ00,1280
3105,GM0489,2000JJ00,1397
3106,GM0489,2001JJ00,1500
3107,GM0489,2002JJ00,1642
3108,GM0489,2003JJ00,1770
3109,GM0489,2004JJ00,1838
3110,GM0489,2005JJ00,1938
3111,GM0489,2006JJ00,2054
3112,GM0489,2007JJ00,2143
3113,GM0489,2008JJ00,2239
3114,GM0489,2009JJ00,2316
3115,GM0489,2010JJ00,2346
3116,GM0489,2011JJ00,2361
3117,GM0489,2012JJ00,2373
3118,GM0489,2013JJ00,2379
3119,GM0489,2014JJ00,2380
3120,GM0489,2015JJ00,2387
3121,GM0489,2016JJ00,2412
3122,GM0489,2017JJ00,2436
3123,GM0489,2018JJ00,2455
3124,GM0489,2019JJ00,2465
3125,GM0489,2020JJ00,2467
3126,GM0489,2021JJ00,2463
3127,GM0489,2022JJ00,2488
3128,GM0489,2023JJ00,2493
3129,GM0489,2024JJ00,2487
3130,GM0489,2025JJ00,2480
3131,GM0203,1995JJ00,257
3132,GM0203,1996JJ00,261
3133,GM0203,1997JJ00,263
3134,GM0203,1998JJ00,266
3135,GM0203,1999JJ00,269
3136,GM0203,2000JJ00,271
3137,GM0203,2001JJ00,274
3138,GM0203,2002JJ00,278
3139,GM0203,2003JJ00,281
3140,GM0203,2004JJ00,284
3141,GM0203,2005JJ00,284
3142,GM0203,2006JJ00,287
3143,GM0203,2007JJ00,289
3144,GM0203,2008JJ00,293
3145,GM0203,2009JJ00,296
3146,GM0203,2010JJ00,298
3147,GM0203,2011JJ00,301
3148,GM0203,2012JJ00,304
3149,GM0203,2013JJ00,305
3150,GM0203,2014JJ00,308
3151,GM0203,2015JJ00,311
3152,GM0203,2016JJ00,315
3153,GM0203,2017JJ00,320
3154,GM0203,2018JJ00,326
3155,GM0203,2019JJ00,330
3156,GM0203,2020JJ00,336
3157,GM0203,2021JJ00,341
3158,GM0203,2022JJ00,345
3159,GM0203,2023JJ00,351
3160,GM0203,2024JJ00,356
3161,GM0203,2025JJ00,359
3162,GM0144,1995JJ00,189
3163,GM0144,1996JJ00,190
3164,GM0144,1997JJ00,191
3165,GM0144,1998JJ00,190
3166,GM0144,1999JJ00,197
3167,GM0144,2000JJ00,198
3168,GM0144,2001JJ00,199
3169,GM0144,2002JJ00,200
3170,GM0144,2003JJ00,201
3171,GM0144,2004JJ00,203
3172,GM0144,2005JJ00,
3173,GM0144,2006JJ00,
3174,GM0144,2007JJ00,
3175,GM0144,2008JJ00,
3176,GM0144,2009JJ00,
3177,GM0144,2010JJ00,
3178,GM0144,2011JJ00,
3179,GM0144,2012JJ00,
3180,GM0144,2013JJ00,
3181,GM0144,2014JJ00,
3182,GM0144,2015JJ00,
3183,GM0144,2016JJ00,
3184,GM0144,2017JJ00,
3185,GM0144,2018JJ00,
3186,GM0144,2019JJ00,
3187,GM0144,2020JJ00,
3188,GM0144,2021JJ00,
3189,GM0144,2022JJ00,
3190,GM0144,2023JJ00,
3191,GM0144,2024JJ00,
3192,GM0144,2025JJ00,
3193,GM0005,1995JJ00,237
3194,GM0005,1996JJ00,237
3195,GM0005,1997JJ00,235
3196,GM0005,1998JJ00,239
3197,GM0005,1999JJ00,239
3198,GM0005,2000JJ00,244
3199,GM0005,2001JJ00,244
3200,GM0005,2002JJ00,245
3201,GM0005,2003JJ00,244
3202,GM0005,2004JJ00,243
3203,GM0005,2005JJ00,241
3204,GM0005,2006JJ00,239
3205,GM0005,2007JJ00,238
3206,GM0005,2008JJ00,237
3207,GM0005,2009JJ00,235
3208,GM0005,2010JJ00,234
3209,GM0005,2011JJ00,235
3210,GM0005,2012JJ00,236
3211,GM0005,2013JJ00,237
3212,GM0005,2014JJ00,236
3213,GM0005,2015JJ00,234
3214,GM0005,2016JJ00,234
3215,GM0005,2017JJ00,235
3216,GM0005,2018JJ00,235
3217,GM0005,2019JJ00,
3218,GM0005,2020JJ00,
3219,GM0005,2021JJ00,
3220,GM0005,2022JJ00,
3221,GM0005,2023JJ00,
3222,GM0005,2024JJ00,
3223,GM0005,2025JJ00,
3224,GM0888,1995JJ00,818
3225,GM0888,1996JJ00,821
3226,GM0888,1997JJ00,824
3227,GM0888,1998JJ00,823
3228,GM0888,1999JJ00,817
3229,GM0888,2000JJ00,817
3230,GM0888,2001JJ00,818
3231,GM0888,2002JJ00,815
3232,GM0888,2003JJ00,813
3233,GM0888,2004JJ00,815
3234,GM0888,2005JJ00,811
3235,GM0888,2006JJ00,806
3236,GM0888,2007JJ00,796
3237,GM0888,2008JJ00,795
3238,GM0888,2009JJ00,791
3239,GM0888,2010JJ00,790
3240,GM0888,2011JJ00,787
3241,GM0888,2012JJ00,783
3242,GM0888,2013JJ00,778
3243,GM0888,2014JJ00,774
3244,GM0888,2015JJ00,771
3245,GM0888,2016JJ00,764
3246,GM0888,2017JJ00,758
3247,GM0888,2018JJ00,756
3248,GM0888,2019JJ00,757
3249,GM0888,2020JJ00,754
3250,GM0888,2021JJ00,755
3251,GM0888,2022JJ00,751
3252,GM0888,2023JJ00,766
3253,GM0888,2024JJ00,770
3254,GM0888,2025JJ00,771
3255,GM0746,1995JJ00,581
3256,GM0746,1996JJ00,585
3257,GM0746,1997JJ00,
3258,GM0746,1998JJ00,
3259,GM0746,1999JJ00,
3260,GM0746,2000JJ00,
3261,GM0746,2001JJ00,
3262,GM0746,2002JJ00,
3263,GM0746,2003JJ00,
3264,GM0746,2004JJ00,
3265,GM0746,2005JJ00,
3266,GM0746,2006JJ00,
3267,GM0746,2007JJ00,
3268,GM0746,2008JJ00,
3269,GM0746,2009JJ00,
3270,GM0746,2010JJ00,
3271,GM0746,2011JJ00,
3272,GM0746,2012JJ00,
3273,GM0746,2013JJ00,
3274,GM0746,2014JJ00,
3275,GM0746,2015JJ00,
3276,GM0746,2016JJ00,
3277,GM0746,2017JJ00,
3278,GM0746,2018JJ00,
3279,GM0746,2019JJ00,
3280,GM0746,2020JJ00,
3281,GM0746,2021JJ00,
3282,GM0746,2022JJ00,
3283,GM0746,2023JJ00,
3284,GM0746,2024JJ00,
3285,GM0746,2025JJ00,
3286,GM1954,1995JJ00,
3287,GM1954,1996JJ00,
3288,GM1954,1997JJ00,
3289,GM1954,1998JJ00,
3290,GM1954,1999JJ00,
3291,GM1954,2000JJ00,
3292,GM1954,2001JJ00,
3293,GM1954,2002JJ00,
3294,GM1954,2003JJ00,
3295,GM1954,2004JJ00,
3296,GM1954,2005JJ00,
3297,GM1954,2006JJ00,
3298,GM1954,2007JJ00,
3299,GM1954,2008JJ00,
3300,GM1954,2009JJ00,
3301,GM1954,2010JJ00,
3302,GM1954,2011JJ00,
3303,GM1954,2012JJ00,
3304,GM1954,2013JJ00,
3305,GM1954,2014JJ00,
3306,GM1954,2015JJ00,
3307,GM1954,2016JJ00,
3308,GM1954,2017JJ00,
3309,GM1954,2018JJ00,
3310,GM1954,2019JJ00,456
3311,GM1954,2020JJ00,459
3312,GM1954,2021JJ00,461
3313,GM1954,2022JJ00,459
3314,GM1954,2023JJ00,459
3315,GM1954,2024JJ00,458
3316,GM1954,2025JJ00,458
3317,GM0370,1995JJ00,114
3318,GM0370,1996JJ00,116
3319,GM0370,1997JJ00,118
3320,GM0370,1998JJ00,118
3321,GM0370,1999JJ00,119
3322,GM0370,2000JJ00,120
3323,GM0370,2001JJ00,120
3324,GM0370,2002JJ00,122
3325,GM0370,2003JJ00,121
3326,GM0370,2004JJ00,121
3327,GM0370,2005JJ00,121
3328,GM0370,2006JJ00,121
3329,GM0370,2007JJ00,120
3330,GM0370,2008JJ00,120
3331,GM0370,2009JJ00,121
3332,GM0370,2010JJ00,122
3333,GM0370,2011JJ00,121
3334,GM0370,2012JJ00,124
3335,GM0370,2013JJ00,124
3336,GM0370,2014JJ00,126
3337,GM0370,2015JJ00,126
3338,GM0370,2016JJ00,127
3339,GM0370,2017JJ00,130
3340,GM0370,2018JJ00,135
3341,GM0370,2019JJ00,138
3342,GM0370,2020JJ00,142
3343,GM0370,2021JJ00,143
3344,GM0370,2022JJ00,
3345,GM0370,2023JJ00,
3346,GM0370,2024JJ00,
3347,GM0370,2025JJ00,
3348,GM0889,1995JJ00,463
3349,GM0889,1996JJ00,464
3350,GM0889,1997JJ00,468
3351,GM0889,1998JJ00,465
3352,GM0889,1999JJ00,465
3353,GM0889,2000JJ00,465
3354,GM0889,2001JJ00,466
3355,GM0889,2002JJ00,473
3356,GM0889,2003JJ00,475
3357,GM0889,2004JJ00,471
3358,GM0889,2005JJ00,473
3359,GM0889,2006JJ00,479
3360,GM0889,2007JJ00,483
3361,GM0889,2008JJ00,483
3362,GM0889,2009JJ00,489
3363,GM0889,2010JJ00,493
3364,GM0889,2011JJ00,492
3365,GM0889,2012JJ00,488
3366,GM0889,2013JJ00,487
3367,GM0889,2014JJ00,484
3368,GM0889,2015JJ00,480
3369,GM0889,2016JJ00,477
3370,GM0889,2017JJ00,477
3371,GM0889,2018JJ00,480
3372,GM0889,2019JJ00,483
3373,GM0889,2020JJ00,482
3374,GM0889,2021JJ00,481
3375,GM0889,2022JJ00,481
3376,GM0889,2023JJ00,482
3377,GM0889,2024JJ00,480
3378,GM0889,2025JJ00,485
3379,GM0107,1995JJ00,89
3380,GM0107,1996JJ00,90
3381,GM0107,1997JJ00,92
3382,GM0107,1998JJ00,
3383,GM0107,1999JJ00,
3384,GM0107,2000JJ00,
3385,GM0107,2001JJ00,
3386,GM0107,2002JJ00,
3387,GM0107,2003JJ00,
3388,GM0107,2004JJ00,
3389,GM0107,2005JJ00,
3390,GM0107,2006JJ00,
3391,GM0107,2007JJ00,
3392,GM0107,2008JJ00,
3393,GM0107,2009JJ00,
3394,GM0107,2010JJ00,
3395,GM0107,2011JJ00,
3396,GM0107,2012JJ00,
3397,GM0107,2013JJ00,
3398,GM0107,2014JJ00,
3399,GM0107,2015JJ00,
3400,GM0107,2016JJ00,
3401,GM0107,2017JJ00,
3402,GM0107,2018JJ00,
3403,GM0107,2019JJ00,
3404,GM0107,2020JJ00,
3405,GM0107,2021JJ00,
3406,GM0107,2022JJ00,
3407,GM0107,2023JJ00,
3408,GM0107,2024JJ00,
3409,GM0107,2025JJ00,
3410,GM0890,1995JJ00,398
3411,GM0890,1996JJ00,396
3412,GM0890,1997JJ00,397
3413,GM0890,1998JJ00,399
3414,GM0890,1999JJ00,400
3415,GM0890,2000JJ00,399
3416,GM0890,2001JJ00,
3417,GM0890,2002JJ00,
3418,GM0890,2003JJ00,
3419,GM0890,2004JJ00,
3420,GM0890,2005JJ00,
3421,GM0890,2006JJ00,
3422,GM0890,2007JJ00,
3423,GM0890,2008JJ00,
3424,GM0890,2009JJ00,
