Region,Year,0 to 10 km,>10 to 20 km,>20 to 50km
Oirschot,2022,-1.0,-1.0,-1.0
Oirschot,2023,-1.0,-1.0,-1.0
Oisterwijk,2006,-1.0,-1.0,-1.0
Oisterwijk,2007,-1.0,-1.0,-1.0
Oisterwijk,2008,-1.0,-1.0,-1.0
Oisterwijk,2009,-1.0,-1.0,-1.0
Oisterwijk,2010,-1.0,-1.0,-1.0
Oisterwijk,2011,-1.0,-1.0,-1.0
Oisterwijk,2012,-1.0,-1.0,-1.0
Oisterwijk,2013,0.07558446124099139,0.17753559500791,0.7468799437510986
Oisterwijk,2014,-1.0,-1.0,-1.0
Oisterwijk,2015,-1.0,-1.0,-1.0
Oisterwijk,2016,-1.0,-1.0,-1.0
Oisterwijk,2017,0.09812568908489525,0.16223027248385571,0.7396440384312489
Oisterwijk,2018,0.08338480543545398,0.1766522544780729,0.7399629400864731
Oisterwijk,2019,0.08382868465172992,0.17985063252552963,0.7363206828227404
Oisterwijk,2020,0.08741623231571109,0.18332092330603125,0.7292628443782576
Oisterwijk,2021,-1.0,-1.0,-1.0
Oisterwijk,2022,-1.0,-1.0,-1.0
Oisterwijk,2023,-1.0,-1.0,-1.0
Oldambt,2006,-1.0,-1.0,-1.0
Oldambt,2007,-1.0,-1.0,-1.0
Oldambt,2008,-1.0,-1.0,-1.0
Oldambt,2009,-1.0,-1.0,-1.0
Oldambt,2010,-1.0,-1.0,-1.0
Oldambt,2011,-1.0,-1.0,-1.0
Oldambt,2012,-1.0,-1.0,-1.0
Oldambt,2013,0.036303630363036306,0.06930693069306931,0.8943894389438944
Oldambt,2014,-1.0,-1.0,-1.0
Oldambt,2015,-1.0,-1.0,-1.0
Oldambt,2016,-1.0,-1.0,-1.0
Oldambt,2017,0.032093362509117436,0.06053975200583517,0.9073668854850475
Oldambt,2018,0.030802292263610316,0.060171919770773644,0.9090257879656162
Oldambt,2019,0.030281182408074987,0.060562364816149974,0.9091564527757751
Oldambt,2020,0.030964109781843777,0.06896551724137932,0.900070372976777
Oldambt,2021,-1.0,-1.0,-1.0
Oldambt,2022,-1.0,-1.0,-1.0
Oldambt,2023,-1.0,-1.0,-1.0
Oldebroek,2006,-1.0,-1.0,-1.0
Oldebroek,2007,-1.0,-1.0,-1.0
Oldebroek,2008,-1.0,-1.0,-1.0
Oldebroek,2009,-1.0,-1.0,-1.0
Oldebroek,2010,-1.0,-1.0,-1.0
Oldebroek,2011,-1.0,-1.0,-1.0
Oldebroek,2012,-1.0,-1.0,-1.0
Oldebroek,2013,0.0662885501595179,0.1619992910315491,0.7717121588089328
Oldebroek,2014,-1.0,-1.0,-1.0
Oldebroek,2015,-1.0,-1.0,-1.0
Oldebroek,2016,-1.0,-1.0,-1.0
Oldebroek,2017,0.06505636070853461,0.1745571658615137,0.7603864734299517
Oldebroek,2018,0.06340238543628374,0.17294413057124922,0.763653483992467
Oldebroek,2019,0.05779280664002459,0.17645250537964954,0.7657546879803258
Oldebroek,2020,0.04499100179964007,0.1913617276544691,0.7636472705458909
Oldebroek,2021,-1.0,-1.0,-1.0
Oldebroek,2022,-1.0,-1.0,-1.0
Oldebroek,2023,-1.0,-1.0,-1.0
Oldenzaal,2006,-1.0,-1.0,-1.0
Oldenzaal,2007,-1.0,-1.0,-1.0
Oldenzaal,2008,-1.0,-1.0,-1.0
Oldenzaal,2009,-1.0,-1.0,-1.0
Oldenzaal,2010,-1.0,-1.0,-1.0
Oldenzaal,2011,-1.0,-1.0,-1.0
Oldenzaal,2012,-1.0,-1.0,-1.0
Oldenzaal,2013,0.10156782549420587,0.39809134287661896,0.5003408316291753
Oldenzaal,2014,-1.0,-1.0,-1.0
Oldenzaal,2015,-1.0,-1.0,-1.0
Oldenzaal,2016,-1.0,-1.0,-1.0
Oldenzaal,2017,0.08912108174554395,0.42163491087891825,0.4892440073755378
Oldenzaal,2018,0.0936374549819928,0.404561824729892,0.5018007202881152
Oldenzaal,2019,0.09207459207459208,0.4201631701631701,0.4877622377622378
Oldenzaal,2020,0.09891366495140082,0.41166380789022305,0.48942252715837625
Oldenzaal,2021,-1.0,-1.0,-1.0
Oldenzaal,2022,-1.0,-1.0,-1.0
Oldenzaal,2023,-1.0,-1.0,-1.0
Olst-Wijhe,2006,-1.0,-1.0,-1.0
Olst-Wijhe,2007,-1.0,-1.0,-1.0
Olst-Wijhe,2008,-1.0,-1.0,-1.0
Olst-Wijhe,2009,-1.0,-1.0,-1.0
Olst-Wijhe,2010,-1.0,-1.0,-1.0
Olst-Wijhe,2011,-1.0,-1.0,-1.0
Olst-Wijhe,2012,-1.0,-1.0,-1.0
Olst-Wijhe,2013,0.017851346965271013,0.1843557286595261,0.7977929243752029
Olst-Wijhe,2014,-1.0,-1.0,-1.0
Olst-Wijhe,2015,-1.0,-1.0,-1.0
Olst-Wijhe,2016,-1.0,-1.0,-1.0
Olst-Wijhe,2017,0.016042780748663103,0.1883541295306001,0.7956030897207368
Olst-Wijhe,2018,0.01678726483357453,0.21013024602026048,0.7730824891461651
Olst-Wijhe,2019,0.017418617932609938,0.2093089663049686,0.7732724157624216
Olst-Wijhe,2020,0.018820224719101122,0.21151685393258426,0.7696629213483146
Olst-Wijhe,2021,-1.0,-1.0,-1.0
Olst-Wijhe,2022,-1.0,-1.0,-1.0
Olst-Wijhe,2023,-1.0,-1.0,-1.0
Ommen,2006,-1.0,-1.0,-1.0
Ommen,2007,-1.0,-1.0,-1.0
Ommen,2008,-1.0,-1.0,-1.0
Ommen,2009,-1.0,-1.0,-1.0
Ommen,2010,-1.0,-1.0,-1.0
Ommen,2011,-1.0,-1.0,-1.0
Ommen,2012,-1.0,-1.0,-1.0
Ommen,2013,0.012070916635231988,0.07544322897019992,0.9124858543945681
Ommen,2014,-1.0,-1.0,-1.0
Ommen,2015,-1.0,-1.0,-1.0
Ommen,2016,-1.0,-1.0,-1.0
Ommen,2017,0.012274122059324925,0.07773610637572453,0.9099897715649506
Ommen,2018,0.012009087958455046,0.07919506653683868,0.9087958455047062
Ommen,2019,0.012202954399486191,0.07578676942838794,0.9120102761721259
Ommen,2020,0.011419753086419753,0.07314814814814814,0.9154320987654322
Ommen,2021,-1.0,-1.0,-1.0
Ommen,2022,-1.0,-1.0,-1.0
Ommen,2023,-1.0,-1.0,-1.0
GM0881,2006,-1.0,-1.0,-1.0
GM0881,2007,-1.0,-1.0,-1.0
GM0881,2008,-1.0,-1.0,-1.0
GM0881,2009,-1.0,-1.0,-1.0
GM0881,2010,-1.0,-1.0,-1.0
GM0881,2011,-1.0,-1.0,-1.0
GM0881,2012,-1.0,-1.0,-1.0
GM0881,2013,0.14186193793540217,0.35085497150095,0.507283090563648
GM0881,2014,-1.0,-1.0,-1.0
GM0881,2015,-1.0,-1.0,-1.0
GM0881,2016,-1.0,-1.0,-1.0
GM0881,2017,0.14203565267395055,0.3364002300172513,0.5215641173087981
GM0881,2018,0.13128491620111732,0.3385474860335196,0.5301675977653632
GM0881,2019,-1.0,-1.0,-1.0
GM0881,2020,-1.0,-1.0,-1.0
GM0881,2021,-1.0,-1.0,-1.0
GM0881,2022,-1.0,-1.0,-1.0
GM0881,2023,-1.0,-1.0,-1.0
Oost Gelre,2006,-1.0,-1.0,-1.0
Oost Gelre,2007,-1.0,-1.0,-1.0
Oost Gelre,2008,-1.0,-1.0,-1.0
Oost Gelre,2009,-1.0,-1.0,-1.0
Oost Gelre,2010,-1.0,-1.0,-1.0
Oost Gelre,2011,-1.0,-1.0,-1.0
Oost Gelre,2012,-1.0,-1.0,-1.0
Oost Gelre,2013,0.03205398566005905,0.0780261493040911,0.8899198650358499
Oost Gelre,2014,-1.0,-1.0,-1.0
Oost Gelre,2015,-1.0,-1.0,-1.0
Oost Gelre,2016,-1.0,-1.0,-1.0
Oost Gelre,2017,0.03026905829596413,0.07399103139013453,0.8957399103139014
Oost Gelre,2018,0.032667876588021776,0.07549909255898367,0.8918330308529945
Oost Gelre,2019,0.030637691485571786,0.07267545422158889,0.8966868542928393
Oost Gelre,2020,0.031021261763680724,0.07633321714883233,0.8926455210874868
Oost Gelre,2021,-1.0,-1.0,-1.0
Oost Gelre,2022,-1.0,-1.0,-1.0
Oost Gelre,2023,-1.0,-1.0,-1.0
Oosterhout,2006,-1.0,-1.0,-1.0
Oosterhout,2007,-1.0,-1.0,-1.0
Oosterhout,2008,-1.0,-1.0,-1.0
Oosterhout,2009,-1.0,-1.0,-1.0
Oosterhout,2010,-1.0,-1.0,-1.0
Oosterhout,2011,-1.0,-1.0,-1.0
Oosterhout,2012,-1.0,-1.0,-1.0
Oosterhout,2013,0.07879001055223354,0.14403798804080198,0.7771720014069644
Oosterhout,2014,-1.0,-1.0,-1.0
Oosterhout,2015,-1.0,-1.0,-1.0
Oosterhout,2016,-1.0,-1.0,-1.0
Oosterhout,2017,0.08496109258377005,0.14673654121010005,0.7683023662061299
Oosterhout,2018,0.08592407436338072,0.15091391970004686,0.7631620059365724
Oosterhout,2019,0.08420099592575825,0.14305115436849253,0.7727478497057492
Oosterhout,2020,0.08284380177737612,0.14866696791685496,0.768489230305769
Oosterhout,2021,-1.0,-1.0,-1.0
Oosterhout,2022,-1.0,-1.0,-1.0
Oosterhout,2023,-1.0,-1.0,-1.0
GM0580,2006,-1.0,-1.0,-1.0
GM0580,2007,-1.0,-1.0,-1.0
GM0580,2008,-1.0,-1.0,-1.0
GM0580,2009,-1.0,-1.0,-1.0
GM0580,2010,-1.0,-1.0,-1.0
GM0580,2011,-1.0,-1.0,-1.0
GM0580,2012,-1.0,-1.0,-1.0
GM0580,2013,-1.0,-1.0,-1.0
GM0580,2014,-1.0,-1.0,-1.0
GM0580,2015,-1.0,-1.0,-1.0
GM0580,2016,-1.0,-1.0,-1.0
GM0580,2017,-1.0,-1.0,-1.0
GM0580,2018,-1.0,-1.0,-1.0
GM0580,2019,-1.0,-1.0,-1.0
GM0580,2020,-1.0,-1.0,-1.0
GM0580,2021,-1.0,-1.0,-1.0
GM0580,2022,-1.0,-1.0,-1.0
GM0580,2023,-1.0,-1.0,-1.0
Ooststellingwerf,2006,-1.0,-1.0,-1.0
Ooststellingwerf,2007,-1.0,-1.0,-1.0
Ooststellingwerf,2008,-1.0,-1.0,-1.0
Ooststellingwerf,2009,-1.0,-1.0,-1.0
Ooststellingwerf,2010,-1.0,-1.0,-1.0
Ooststellingwerf,2011,-1.0,-1.0,-1.0
Ooststellingwerf,2012,-1.0,-1.0,-1.0
Ooststellingwerf,2013,0.008861940298507464,0.059701492537313446,0.9314365671641791
Ooststellingwerf,2014,-1.0,-1.0,-1.0
Ooststellingwerf,2015,-1.0,-1.0,-1.0
Ooststellingwerf,2016,-1.0,-1.0,-1.0
Ooststellingwerf,2017,0.010237510237510237,0.0515970515970516,0.9381654381654382
Ooststellingwerf,2018,0.009196321471411435,0.050779688124750096,0.9400239904038384
Ooststellingwerf,2019,0.01077414205905826,0.04748603351955308,0.9417398244213887
Ooststellingwerf,2020,0.010497667185069986,0.04976671850699845,0.9397356143079316
Ooststellingwerf,2021,-1.0,-1.0,-1.0
Ooststellingwerf,2022,-1.0,-1.0,-1.0
Ooststellingwerf,2023,-1.0,-1.0,-1.0
Oostzaan,2006,-1.0,-1.0,-1.0
Oostzaan,2007,-1.0,-1.0,-1.0
Oostzaan,2008,-1.0,-1.0,-1.0
Oostzaan,2009,-1.0,-1.0,-1.0
Oostzaan,2010,-1.0,-1.0,-1.0
Oostzaan,2011,-1.0,-1.0,-1.0
Oostzaan,2012,-1.0,-1.0,-1.0
Oostzaan,2013,0.08307775572794515,0.33438571170846115,0.5825365325635937
Oostzaan,2014,-1.0,-1.0,-1.0
Oostzaan,2015,-1.0,-1.0,-1.0
Oostzaan,2016,-1.0,-1.0,-1.0
Oostzaan,2017,0.08948377950129265,0.34984571762154953,0.5606705028771579
Oostzaan,2018,0.08497156783103167,0.34541023558082856,0.5696181965881397
Oostzaan,2019,0.08533813964422853,0.3450356555128909,0.5696262048428806
Oostzaan,2020,0.0860231425091352,0.3414281364190012,0.5725487210718636
Oostzaan,2021,-1.0,-1.0,-1.0
Oostzaan,2022,-1.0,-1.0,-1.0
Oostzaan,2023,-1.0,-1.0,-1.0
Opmeer,2006,-1.0,-1.0,-1.0
Opmeer,2007,-1.0,-1.0,-1.0
Opmeer,2008,-1.0,-1.0,-1.0
Opmeer,2009,-1.0,-1.0,-1.0
Opmeer,2010,-1.0,-1.0,-1.0
Opmeer,2011,-1.0,-1.0,-1.0
Opmeer,2012,-1.0,-1.0,-1.0
Opmeer,2013,0.014184397163120567,0.12174940898345153,0.8640661938534279
Opmeer,2014,-1.0,-1.0,-1.0
Opmeer,2015,-1.0,-1.0,-1.0
Opmeer,2016,-1.0,-1.0,-1.0
Opmeer,2017,0.012594893029675638,0.11801242236024845,0.8693926846100758
Opmeer,2018,0.012934960830752414,0.12552377482237204,0.8615412643468756
Opmeer,2019,0.012339242266249566,0.12356621480709072,0.8640945429266598
Opmeer,2020,0.014450867052023121,0.11883713022781367,0.8667120027201631
Opmeer,2021,-1.0,-1.0,-1.0
Opmeer,2022,-1.0,-1.0,-1.0
Opmeer,2023,-1.0,-1.0,-1.0
Opsterland,2006,-1.0,-1.0,-1.0
Opsterland,2007,-1.0,-1.0,-1.0
Opsterland,2008,-1.0,-1.0,-1.0
Opsterland,2009,-1.0,-1.0,-1.0
Opsterland,2010,-1.0,-1.0,-1.0
Opsterland,2011,-1.0,-1.0,-1.0
Opsterland,2012,-1.0,-1.0,-1.0
Opsterland,2013,0.03243243243243243,0.1085995085995086,0.8589680589680591
Opsterland,2014,-1.0,-1.0,-1.0
Opsterland,2015,-1.0,-1.0,-1.0
Opsterland,2016,-1.0,-1.0,-1.0
Opsterland,2017,0.03214596003475239,0.12119895742832319,0.8466550825369245
Opsterland,2018,0.03314917127071823,0.11857203569910753,0.8482787930301743
Opsterland,2019,0.03187420314492138,0.11517212069698259,0.852953676158096
Opsterland,2020,0.032563891178895306,0.11747732893652102,0.8499587798845837
Opsterland,2021,-1.0,-1.0,-1.0
Opsterland,2022,-1.0,-1.0,-1.0
Opsterland,2023,-1.0,-1.0,-1.0
Oss,2006,-1.0,-1.0,-1.0
Oss,2007,-1.0,-1.0,-1.0
Oss,2008,-1.0,-1.0,-1.0
Oss,2009,-1.0,-1.0,-1.0
Oss,2010,-1.0,-1.0,-1.0
Oss,2011,-1.0,-1.0,-1.0
Oss,2012,-1.0,-1.0,-1.0
Oss,2013,0.025025025025025023,0.09895609895609896,0.876018876018876
Oss,2014,-1.0,-1.0,-1.0
Oss,2015,-1.0,-1.0,-1.0
Oss,2016,-1.0,-1.0,-1.0
Oss,2017,0.024986985944820406,0.1090577824049974,0.8659552316501822
Oss,2018,0.02473363774733638,0.10464231354642314,0.8706240487062404
Oss,2019,0.02466816929626847,0.10368144252441773,0.8716503881793138
Oss,2020,0.024133284331740782,0.09641063334558374,0.8794560823226755
Oss,2021,-1.0,-1.0,-1.0
Oss,2022,-1.0,-1.0,-1.0
Oss,2023,-1.0,-1.0,-1.0
GM0584,2006,-1.0,-1.0,-1.0
GM0584,2007,-1.0,-1.0,-1.0
GM0584,2008,-1.0,-1.0,-1.0
GM0584,2009,-1.0,-1.0,-1.0
GM0584,2010,-1.0,-1.0,-1.0
GM0584,2011,-1.0,-1.0,-1.0
GM0584,2012,-1.0,-1.0,-1.0
GM0584,2013,0.010798349915069158,0.115505945158942,0.8736957049259888
GM0584,2014,-1.0,-1.0,-1.0
GM0584,2015,-1.0,-1.0,-1.0
GM0584,2016,-1.0,-1.0,-1.0
GM0584,2017,0.008910359634997317,0.14492753623188406,0.8461621041331187
GM0584,2018,0.008947592671495527,0.14657008947592673,0.8444823178525778
GM0584,2019,-1.0,-1.0,-1.0
GM0584,2020,-1.0,-1.0,-1.0
GM0584,2021,-1.0,-1.0,-1.0
GM0584,2022,-1.0,-1.0,-1.0
GM0584,2023,-1.0,-1.0,-1.0
Oude IJsselstreek,2006,-1.0,-1.0,-1.0
Oude IJsselstreek,2007,-1.0,-1.0,-1.0
Oude IJsselstreek,2008,-1.0,-1.0,-1.0
Oude IJsselstreek,2009,-1.0,-1.0,-1.0
Oude IJsselstreek,2010,-1.0,-1.0,-1.0
Oude IJsselstreek,2011,-1.0,-1.0,-1.0
Oude IJsselstreek,2012,-1.0,-1.0,-1.0
Oude IJsselstreek,2013,0.044782608695652176,0.09652173913043478,0.8586956521739131
Oude IJsselstreek,2014,-1.0,-1.0,-1.0
Oude IJsselstreek,2015,-1.0,-1.0,-1.0
Oude IJsselstreek,2016,-1.0,-1.0,-1.0
Oude IJsselstreek,2017,0.05403225806451613,0.09879032258064516,0.8471774193548387
Oude IJsselstreek,2018,0.05542635658914729,0.09844961240310077,0.846124031007752
Oude IJsselstreek,2019,0.05281155015197569,0.10030395136778116,0.8468844984802432
Oude IJsselstreek,2020,0.05471349353049908,0.09944547134935304,0.845841035120148
Oude IJsselstreek,2021,-1.0,-1.0,-1.0
Oude IJsselstreek,2022,-1.0,-1.0,-1.0
Oude IJsselstreek,2023,-1.0,-1.0,-1.0
Ouder-Amstel,2006,-1.0,-1.0,-1.0
Ouder-Amstel,2007,-1.0,-1.0,-1.0
Ouder-Amstel,2008,-1.0,-1.0,-1.0
Ouder-Amstel,2009,-1.0,-1.0,-1.0
Ouder-Amstel,2010,-1.0,-1.0,-1.0
Ouder-Amstel,2011,-1.0,-1.0,-1.0
Ouder-Amstel,2012,-1.0,-1.0,-1.0
Ouder-Amstel,2013,0.20190827947060633,0.19898430286241925,0.5991074176669745
Ouder-Amstel,2014,-1.0,-1.0,-1.0
Ouder-Amstel,2015,-1.0,-1.0,-1.0
Ouder-Amstel,2016,-1.0,-1.0,-1.0
Ouder-Amstel,2017,0.20782764811490123,0.20114901256732498,0.5910233393177737
Ouder-Amstel,2018,0.2013961605584642,0.2080977312390925,0.5905061082024433
Ouder-Amstel,2019,0.2057574327512978,0.2068361086765995,0.5874064585721027
Ouder-Amstel,2020,0.2051567305804594,0.2090831751848701,0.5857600942346706
Ouder-Amstel,2021,-1.0,-1.0,-1.0
Ouder-Amstel,2022,-1.0,-1.0,-1.0
Ouder-Amstel,2023,-1.0,-1.0,-1.0
GM0644,2006,-1.0,-1.0,-1.0
GM0644,2007,-1.0,-1.0,-1.0
GM0644,2008,-1.0,-1.0,-1.0
GM0644,2009,-1.0,-1.0,-1.0
GM0644,2010,-1.0,-1.0,-1.0
GM0644,2011,-1.0,-1.0,-1.0
GM0644,2012,-1.0,-1.0,-1.0
GM0644,2013,0.02218209956151664,0.18485082967930533,0.792967070759178
GM0644,2014,-1.0,-1.0,-1.0
GM0644,2015,-1.0,-1.0,-1.0
GM0644,2016,-1.0,-1.0,-1.0
GM0644,2017,-1.0,-1.0,-1.0
GM0644,2018,-1.0,-1.0,-1.0
GM0644,2019,-1.0,-1.0,-1.0
GM0644,2020,-1.0,-1.0,-1.0
GM0644,2021,-1.0,-1.0,-1.0
GM0644,2022,-1.0,-1.0,-1.0
GM0644,2023,-1.0,-1.0,-1.0
Oudewater,2006,-1.0,-1.0,-1.0
Oudewater,2007,-1.0,-1.0,-1.0
Oudewater,2008,-1.0,-1.0,-1.0
Oudewater,2009,-1.0,-1.0,-1.0
Oudewater,2010,-1.0,-1.0,-1.0
Oudewater,2011,-1.0,-1.0,-1.0
Oudewater,2012,-1.0,-1.0,-1.0
Oudewater,2013,0.008697767775682744,0.048598017152241345,0.9427042150720759
Oudewater,2014,-1.0,-1.0,-1.0
Oudewater,2015,-1.0,-1.0,-1.0
Oudewater,2016,-1.0,-1.0,-1.0
Oudewater,2017,0.008181818181818182,0.04852272727272727,0.9432954545454546
Oudewater,2018,0.00824844995571302,0.05032108060230293,0.941430469441984
Oudewater,2019,0.008000853424365266,0.049178579048431835,0.9428205675272029
Oudewater,2020,0.00798038806592948,0.0498122261631546,0.9422073857709159
Oudewater,2021,-1.0,-1.0,-1.0
Oudewater,2022,-1.0,-1.0,-1.0
Oudewater,2023,-1.0,-1.0,-1.0
Overbetuwe,2006,-1.0,-1.0,-1.0
Overbetuwe,2007,-1.0,-1.0,-1.0
Overbetuwe,2008,-1.0,-1.0,-1.0
Overbetuwe,2009,-1.0,-1.0,-1.0
Overbetuwe,2010,-1.0,-1.0,-1.0
Overbetuwe,2011,-1.0,-1.0,-1.0
Overbetuwe,2012,-1.0,-1.0,-1.0
Overbetuwe,2013,0.05408515535097814,0.2036823935558113,0.7422324510932106
Overbetuwe,2014,-1.0,-1.0,-1.0
Overbetuwe,2015,-1.0,-1.0,-1.0
Overbetuwe,2016,-1.0,-1.0,-1.0
Overbetuwe,2017,0.0554182845040593,0.19767031415460642,0.7469114013413343
Overbetuwe,2018,0.05255830142707971,0.20414201183431951,0.7432996867386008
Overbetuwe,2019,0.05353793691389599,0.20630861040068202,0.740153452685422
Overbetuwe,2020,0.0553306342780027,0.20360998650472337,0.741059379217274
Overbetuwe,2021,-1.0,-1.0,-1.0
Overbetuwe,2022,-1.0,-1.0,-1.0
Overbetuwe,2023,-1.0,-1.0,-1.0
Papendrecht,2006,-1.0,-1.0,-1.0
Papendrecht,2007,-1.0,-1.0,-1.0
Papendrecht,2008,-1.0,-1.0,-1.0
Papendrecht,2009,-1.0,-1.0,-1.0
Papendrecht,2010,-1.0,-1.0,-1.0
Papendrecht,2011,-1.0,-1.0,-1.0
Papendrecht,2012,-1.0,-1.0,-1.0
Papendrecht,2013,0.046989441643679256,0.11262246742128794,0.8403880909350329
Papendrecht,2014,-1.0,-1.0,-1.0
Papendrecht,2015,-1.0,-1.0,-1.0
Papendrecht,2016,-1.0,-1.0,-1.0
Papendrecht,2017,0.04356653413416801,0.11394975044412486,0.8424837154217072
Papendrecht,2018,0.04170481977857322,0.11529176725214352,0.8430034129692834
Papendrecht,2019,0.041215106732348114,0.12011494252873564,0.8386699507389163
Papendrecht,2020,0.04140231006995282,0.10614934114202049,0.8524483487880267
Papendrecht,2021,-1.0,-1.0,-1.0
Papendrecht,2022,-1.0,-1.0,-1.0
Papendrecht,2023,-1.0,-1.0,-1.0
Peel en Maas,2006,-1.0,-1.0,-1.0
Peel en Maas,2007,-1.0,-1.0,-1.0
Peel en Maas,2008,-1.0,-1.0,-1.0
Peel en Maas,2009,-1.0,-1.0,-1.0
Peel en Maas,2010,-1.0,-1.0,-1.0
Peel en Maas,2011,-1.0,-1.0,-1.0
Peel en Maas,2012,-1.0,-1.0,-1.0
Peel en Maas,2013,0.041666666666666664,0.14304461942257218,0.8152887139107611
Peel en Maas,2014,-1.0,-1.0,-1.0
Peel en Maas,2015,-1.0,-1.0,-1.0
Peel en Maas,2016,-1.0,-1.0,-1.0
Peel en Maas,2017,0.04414754574498984,0.13621841417368574,0.8196340400813245
Peel en Maas,2018,0.045722300140252456,0.13688639551192144,0.817391304347826
Peel en Maas,2019,0.045,0.13722222222222222,0.8177777777777777
Peel en Maas,2020,0.045780474351902925,0.1406508549365692,0.8135686707115278
Peel en Maas,2021,-1.0,-1.0,-1.0
Peel en Maas,2022,-1.0,-1.0,-1.0
Peel en Maas,2023,-1.0,-1.0,-1.0
Pekela,2006,-1.0,-1.0,-1.0
Pekela,2007,-1.0,-1.0,-1.0
Pekela,2008,-1.0,-1.0,-1.0
Pekela,2009,-1.0,-1.0,-1.0
Pekela,2010,-1.0,-1.0,-1.0
Pekela,2011,-1.0,-1.0,-1.0
Pekela,2012,-1.0,-1.0,-1.0
Pekela,2013,0.045951859956236324,0.07439824945295405,0.8796498905908097
Pekela,2014,-1.0,-1.0,-1.0
Pekela,2015,-1.0,-1.0,-1.0
Pekela,2016,-1.0,-1.0,-1.0
Pekela,2017,0.036105738233397806,0.0793036750483559,0.8845905867182462
Pekela,2018,0.03519798868636077,0.07668133249528597,0.8881206788183532
Pekela,2019,0.03476611883691529,0.0777496839443742,0.8874841972187104
Pekela,2020,0.036114570361145695,0.0809464508094645,0.8829389788293898
Pekela,2021,-1.0,-1.0,-1.0
Pekela,2022,-1.0,-1.0,-1.0
Pekela,2023,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2006,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2007,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2008,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2009,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2010,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2011,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2012,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2013,0.1163151364764268,0.35080645161290325,0.53287841191067
Pijnacker-Nootdorp,2014,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2015,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2016,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2017,0.11503752256103354,0.3592666476679016,0.525695829771065
Pijnacker-Nootdorp,2018,0.11729902329075884,0.3572501878287002,0.525450788880541
Pijnacker-Nootdorp,2019,0.11409149366158369,0.3572478412640088,0.5286606650744076
Pijnacker-Nootdorp,2020,0.11356354574581702,0.36178355286578856,0.5246529013883945
Pijnacker-Nootdorp,2021,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2022,-1.0,-1.0,-1.0
Pijnacker-Nootdorp,2023,-1.0,-1.0,-1.0
Purmerend,2006,-1.0,-1.0,-1.0
Purmerend,2007,-1.0,-1.0,-1.0
Purmerend,2008,-1.0,-1.0,-1.0
Purmerend,2009,-1.0,-1.0,-1.0
Purmerend,2010,-1.0,-1.0,-1.0
Purmerend,2011,-1.0,-1.0,-1.0
Purmerend,2012,-1.0,-1.0,-1.0
Purmerend,2013,0.019725844199264462,0.2379360303131617,0.7423381254875739
Purmerend,2014,-1.0,-1.0,-1.0
Purmerend,2015,-1.0,-1.0,-1.0
Purmerend,2016,-1.0,-1.0,-1.0
Purmerend,2017,0.019648829431438128,0.2712165551839465,0.7091346153846154
Purmerend,2018,0.018384230415687878,0.2337861301194975,0.7478296394648146
Purmerend,2019,0.017543859649122806,0.23299822590183322,0.749457914449044
Purmerend,2020,0.017397954306471657,0.22932798011662367,0.7532740655769048
Purmerend,2021,-1.0,-1.0,-1.0
Purmerend,2022,-1.0,-1.0,-1.0
Purmerend,2023,-1.0,-1.0,-1.0
Putten,2006,-1.0,-1.0,-1.0
Putten,2007,-1.0,-1.0,-1.0
Putten,2008,-1.0,-1.0,-1.0
Putten,2009,-1.0,-1.0,-1.0
Putten,2010,-1.0,-1.0,-1.0
Putten,2011,-1.0,-1.0,-1.0
Putten,2012,-1.0,-1.0,-1.0
Putten,2013,0.017715419501133787,0.07808956916099773,0.9041950113378685
Putten,2014,-1.0,-1.0,-1.0
Putten,2015,-1.0,-1.0,-1.0
Putten,2016,-1.0,-1.0,-1.0
Putten,2017,0.019310161139965375,0.07497669463310694,0.9057131442269277
Putten,2018,0.019183408943616333,0.07543745949449125,0.9053791315618924
Putten,2019,0.019731849228434104,0.07551226916266128,0.9047558816089046
Putten,2020,0.020341944340446776,0.07762386122550856,0.9020341944340446
Putten,2021,-1.0,-1.0,-1.0
Putten,2022,-1.0,-1.0,-1.0
Putten,2023,-1.0,-1.0,-1.0
Raalte,2006,-1.0,-1.0,-1.0
Raalte,2007,-1.0,-1.0,-1.0
Raalte,2008,-1.0,-1.0,-1.0
Raalte,2009,-1.0,-1.0,-1.0
Raalte,2010,-1.0,-1.0,-1.0
Raalte,2011,-1.0,-1.0,-1.0
Raalte,2012,-1.0,-1.0,-1.0
Raalte,2013,0.022249690976514216,0.1381334981458591,0.8396168108776266
Raalte,2014,-1.0,-1.0,-1.0
Raalte,2015,-1.0,-1.0,-1.0
Raalte,2016,-1.0,-1.0,-1.0
